taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Parabacteroides distasonis TSDC17.2,COG5464,0,0,0,0,0,0,0,0,0,0,0,2202200,4937500,0,0,1085000,0,0,68419
Parabacteroides distasonis TSDC17.2,COG5476,2014500,1820500,1331100,1608100,1645100,1361000,28326000,564830,2911000,2410500,0,0,1854900,1375900,0,0,0,0,1766300
Parabacteroides distasonis TSDC17.2,COG5492,1400000,0,0,951640,910770,0,13467000,0,1381000,1700670,746730,995300,798520,713570,493640,0,681730,1156900,600460
Parabacteroides distasonis TSDC17.2,COG5520,0,0,0,0,0,353880,120570,0,0,421220,0,208120,0,0,0,0,0,0,323050
Ruminococcaceae sp.,28IGV,0,0,0,0,0,0,247930,0,361100,0,366320,0,292710,0,1493200,1226500,0,1631600,853410
Ruminococcaceae sp.,28PTU,0,0,0,0,0,0,0,0,0,546620,0,0,508930,475290,848020,0,0,0,0
Ruminococcaceae sp.,2BZ34,510620,0,2548100,0,340650,0,0,0,0,826660,1885200,0,517430,0,2299500,1419100,1623000,2104700,2022300
Ruminococcaceae sp.,2C4R5,0,952290,0,1093200,0,0,0,0,823140,2184800,1513900,2379200,0,1840600,5801600,5197900,2458300,3785400,5301800
Ruminococcaceae sp.,COG0004,0,0,0,0,0,0,0,0,0,4835500,7332100,1167900,0,0,6825300,7524700,5945900,2028700,0
Ruminococcaceae sp.,COG0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629720,709620,0,0,0
Ruminococcaceae sp.,COG0015,0,0,0,0,0,0,0,0,0,0,0,38737,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638700,380990,0,0
Ruminococcaceae sp.,COG0049,0,0,0,0,0,0,0,0,0,477380,0,0,0,0,886010,0,0,642530,773760
Ruminococcaceae sp.,COG0051,0,0,0,0,726180,0,0,0,0,3177500,9656800,3386400,3929900,0,0,1768300,7366700,4554300,0
Ruminococcaceae sp.,COG0052,0,525880,0,0,0,0,0,0,0,101650,0,0,0,0,0,346040,0,0,0
Ruminococcaceae sp.,COG0057,6095100,11707000,3215700,4466600,10720000,9776400,1721100,3269600,4429300,26859000,20594000,28789000,12769000,23248000,49352000,57603000,22714000,39635000,43953000
Ruminococcaceae sp.,COG0058,0,0,0,0,0,0,0,0,0,0,0,793230,0,0,0,0,0,0,2046200
Ruminococcaceae sp.,COG0059,4522100,1403900,2849200,1055800,1599800,0,0,0,0,11191000,10474000,8234500,1058400,1083500,22141000,13873000,4270900,17739000,13128000
Ruminococcaceae sp.,COG0060,0,0,0,0,0,595270,0,589160,0,600250,520540,497490,370350,0,1329100,1049500,528580,0,0
Ruminococcaceae sp.,COG0064,0,0,0,0,0,0,0,0,0,924870,624570,0,0,976380,0,1022300,0,0,1252100
Ruminococcaceae sp.,COG0065,0,0,0,0,0,0,4337900,0,0,353860,0,549170,0,0,0,546490,0,0,620520
Ruminococcaceae sp.,COG0066,0,0,0,0,0,0,0,0,0,0,0,168920,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0069,0,0,0,0,0,0,0,0,0,0,436810,0,0,0,2925700,0,0,0,0
Ruminococcaceae sp.,COG0070,0,0,0,0,0,0,0,0,0,143550,0,198700,91934,92696,0,523420,206860,0,0
Ruminococcaceae sp.,COG0072,0,0,0,0,0,0,0,0,0,0,0,540500,0,0,441490,596360,436670,0,0
Ruminococcaceae sp.,COG0081,1813400,0,0,931470,954480,0,0,0,0,0,1461000,1227400,684420,1434800,1276300,1818400,1456800,0,2534700
Ruminococcaceae sp.,COG0085,0,0,0,0,0,0,0,0,0,0,0,0,0,277630,0,0,0,0,0
Ruminococcaceae sp.,COG0086,0,0,0,0,0,0,0,0,0,0,0,400690,310470,421590,0,0,455980,0,489190
Ruminococcaceae sp.,COG0088,0,0,0,0,0,0,0,0,0,1893300,1171900,1856900,723190,1076200,1499500,3108900,886420,0,2841600
Ruminococcaceae sp.,COG0090,0,0,0,0,0,0,0,0,0,4873500,3523000,1147500,2908300,1086000,0,6780600,2043200,2775400,2277900
Ruminococcaceae sp.,COG0091,0,0,0,0,0,0,0,0,0,1637700,1229100,923320,967720,1578800,0,3496400,1520300,0,6607300
Ruminococcaceae sp.,COG0092,0,0,0,0,1285200,0,0,0,0,1062800,844030,959240,552720,772370,2133700,1363400,851390,744360,658710
Ruminococcaceae sp.,COG0096,0,0,0,0,0,0,0,0,0,362080,787590,0,0,531850,0,1143100,0,0,0
Ruminococcaceae sp.,COG0097,0,0,0,0,0,0,0,0,0,473160,0,901290,1030000,631620,2081900,4954500,1362800,1425700,0
Ruminococcaceae sp.,COG0098,1502400,0,0,0,0,0,0,0,0,8579700,3368700,6910900,3345600,4279200,3869000,6162100,5224900,2870400,6492000
Ruminococcaceae sp.,COG0099,201410000,350310000,227820000,266720000,226630000,3401200,0,0,0,218420000,195590000,183730000,199280000,189360000,129380000,243410000,181760000,324670000,283710000
Ruminococcaceae sp.,COG0100,0,0,0,0,0,0,0,0,0,183440,157400,0,0,0,2106400,531670,285130,1558900,0
Ruminococcaceae sp.,COG0102,0,0,0,0,0,0,0,0,0,1146200,737200,693180,0,925700,2356400,1858200,661060,795930,957850
Ruminococcaceae sp.,COG0103,0,0,0,0,0,0,0,0,0,1476100,1462200,1556900,807390,1743400,2056600,3146800,1163300,1616900,2034200
Ruminococcaceae sp.,COG0104,0,0,0,0,0,0,0,0,0,0,0,232270,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0111,0,0,0,0,0,0,0,0,0,2586000,1550400,2558700,1082900,1571800,2457100,4973200,1154800,0,1656200
Ruminococcaceae sp.,COG0112,0,0,0,0,0,0,0,0,0,337080,0,0,277080,561090,1501200,929790,0,0,0
Ruminococcaceae sp.,COG0115,0,0,0,1129100,0,0,0,0,0,0,0,0,0,0,1139600,956160,766380,780720,1142500
Ruminococcaceae sp.,COG0122,0,0,0,0,0,0,0,0,0,1561000,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0126,0,1658900,0,0,1470200,1726900,0,0,1310200,5284800,2338000,2664000,1884300,1418700,2280000,7304000,5297500,913620,3961900
Ruminococcaceae sp.,COG0129,0,189950,294240,136030,0,0,15163,8987.6,0,1140500,0,0,0,599580,31509,1882200,0,0,748340
Ruminococcaceae sp.,COG0136,1461200,0,0,0,0,0,0,0,0,220260,404880,126300,0,141480,215600,370960,461840,0,0
Ruminococcaceae sp.,COG0137,0,0,0,0,0,718820,0,0,0,780000,835510,741780,985360,977210,1623700,1553000,866840,806410,916030
Ruminococcaceae sp.,COG0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580080,455930,0,0
Ruminococcaceae sp.,COG0141,0,0,0,0,0,0,0,0,0,0,325080,0,1015900,0,0,0,0,0,0
Ruminococcaceae sp.,COG0149,0,0,0,0,1284800,660560,0,0,0,0,177220,0,979520,639270,709830,694830,0,814560,491010
Ruminococcaceae sp.,COG0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214350,0,0,0
Ruminococcaceae sp.,COG0152,0,0,0,0,0,0,0,0,0,539750,664260,565230,0,0,1133100,0,0,0,1115800
Ruminococcaceae sp.,COG0162,0,0,0,0,0,0,0,0,0,416300,0,0,0,0,0,0,0,660070,419440
Ruminococcaceae sp.,COG0165,1352900,0,875270,0,0,1412600,4739400,0,0,420230,456410,0,0,0,0,0,0,1523400,0
Ruminococcaceae sp.,COG0166,0,0,0,0,0,0,0,0,0,0,123600,0,0,0,0,184670,0,0,151410
Ruminococcaceae sp.,COG0176,0,0,0,0,0,1305900,0,0,0,4715400,5342400,3012100,2773500,2902800,5738200,4216800,4499500,3176300,3184400
Ruminococcaceae sp.,COG0178,0,0,0,0,0,0,0,0,0,129700,0,117210,0,0,0,195590,0,0,394920
Ruminococcaceae sp.,COG0180,0,0,19129000,0,0,0,0,0,0,936840,0,0,0,0,0,0,0,307860,0
Ruminococcaceae sp.,COG0184,0,0,0,0,0,0,0,0,0,0,0,0,0,1026900,0,1462300,0,0,0
Ruminococcaceae sp.,COG0185,0,0,0,0,0,0,390410,0,0,585260,0,709980,0,874420,0,1100800,851540,0,885690
Ruminococcaceae sp.,COG0190,0,0,0,0,0,0,0,0,0,0,0,0,0,419070,0,877280,0,0,0
Ruminococcaceae sp.,COG0191,0,0,0,0,0,0,0,0,0,1598100,2305000,2172900,1534000,1722400,3575800,2929200,2088400,1692400,2049000
Ruminococcaceae sp.,COG0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452680,0,0,0
Ruminococcaceae sp.,COG0200,0,0,0,148470,0,0,0,0,0,629950,0,0,0,618730,1024500,125580,0,0,0
Ruminococcaceae sp.,COG0205,0,433500,0,0,0,499640,406900,508000,1469200,592990,884010,0,0,339330,1509400,941260,712540,847730,657780
Ruminococcaceae sp.,COG0206,0,0,0,0,0,0,0,0,0,1356000,864700,1173200,596420,0,1609500,2313200,0,0,1426600
Ruminococcaceae sp.,COG0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0222,0,289690,828630,565140,360850,0,0,1522600,2884200,1592800,1723000,1254000,378130,1303000,5134600,3539300,2065000,3050500,2514900
Ruminococcaceae sp.,COG0228,0,0,0,0,0,0,0,525020,0,934530,744970,970170,0,813920,2063200,2150300,0,0,1090100
Ruminococcaceae sp.,COG0231,0,0,1698400,0,7742700,0,0,0,0,1612300,3040200,2283700,3432900,0,0,5767500,0,2865500,1879700
Ruminococcaceae sp.,COG0233,0,0,0,0,0,0,0,0,0,0,0,0,0,2014700,0,2343500,0,0,0
Ruminococcaceae sp.,COG0244,2862400,0,1621300,1421900,2083300,495840,0,898020,439180,2642900,4008800,1394500,1858700,1570700,6056700,6148100,1932800,4063300,3044500
Ruminococcaceae sp.,COG0246,0,2647900,346100,2177300,0,747380,0,0,4889000,1036700,0,1142100,2135260,1080900,2456400,2320800,0,1427800,1840000
Ruminococcaceae sp.,COG0251,0,0,0,0,0,0,0,0,0,0,129950,0,0,0,0,0,0,277340,0
Ruminococcaceae sp.,COG0255,3838500,894420,694080,970670,562990,1855800,2774300,3648300,3477600,972150,2547800,1558500,1027600,1126900,4658500,2257200,1426200,1524600,1926900
Ruminococcaceae sp.,COG0256,0,0,0,0,0,443610,172490,0,0,781970,806880,1171400,0,799070,2876900,1870800,651880,794540,1012400
Ruminococcaceae sp.,COG0261,0,0,0,0,0,0,0,0,0,572140,1044500,814290,0,689930,1249000,1265000,1148500,0,1415800
Ruminococcaceae sp.,COG0264,0,627070,684470,0,754810,714490,0,0,0,468370,1608600,1057300,611610,847450,1612900,3148900,2329300,0,2376700
Ruminococcaceae sp.,COG0280,0,0,0,0,0,0,837540,0,0,428810,445570,481230,0,575100,962040,903120,0,0,532580
Ruminococcaceae sp.,COG0282,0,0,0,0,0,0,0,0,0,1562400,1120400,1204200,806380,765390,4422700,2762500,1488300,1827300,1663200
Ruminococcaceae sp.,COG0284,0,0,0,0,0,0,0,0,0,0,231080,52937,0,0,371920,265970,165190,0,77167
Ruminococcaceae sp.,COG0290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0296,0,0,0,0,0,0,0,0,0,0,0,259030,0,0,595140,0,0,0,0
Ruminococcaceae sp.,COG0297,285100,0,0,0,1796400,0,0,0,0,2000900,1224200,1699800,0,1420300,1987700,6515200,3621000,0,2570500
Ruminococcaceae sp.,COG0304,0,0,0,0,0,1565000,0,0,1153400,1550800,1712400,1787100,666140,1079300,3779900,3619400,1734400,2417700,2026400
Ruminococcaceae sp.,COG0330,0,0,0,0,0,0,0,0,0,0,387040,0,0,0,0,0,376960,0,0
Ruminococcaceae sp.,COG0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493440,0,0,0,0
Ruminococcaceae sp.,COG0333,0,0,0,0,0,0,0,0,0,592430,0,0,0,0,1201300,1095400,0,0,1020100
Ruminococcaceae sp.,COG0334,3047100,407770,5354300,0,3365000,5218900,4177200,0,5705200,29633000,19862000,20163000,13733000,17686000,32896000,49765000,18679000,19054000,42887000
Ruminococcaceae sp.,COG0335,0,0,0,1477300,1081100,0,0,868940,691510,1580000,1144900,405130,0,502660,0,1429400,2178000,0,1246000
Ruminococcaceae sp.,COG0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932760,0,0,0
Ruminococcaceae sp.,COG0346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748160,0,0,0,0
Ruminococcaceae sp.,COG0360,0,618110,0,781090,0,691810,0,0,978480,1202000,1259900,1194200,873810,1130300,2990200,2151700,1683300,0,1426400
Ruminococcaceae sp.,COG0361,0,0,0,0,0,0,0,0,0,803390,716200,0,0,0,0,0,811590,0,0
Ruminococcaceae sp.,COG0365,0,0,0,0,0,202200,0,0,0,0,0,337830,0,0,366390,390360,0,0,323490
Ruminococcaceae sp.,COG0372,0,0,0,0,0,0,0,0,0,0,72463,0,0,0,0,0,0,70683,286470
Ruminococcaceae sp.,COG0381,0,0,0,0,2502000,0,0,0,0,0,0,0,0,0,0,0,0,0,1887000
Ruminococcaceae sp.,COG0426,0,0,0,0,0,299310,0,0,0,0,0,0,0,0,342170,0,0,0,0
Ruminococcaceae sp.,COG0436,0,565680,0,0,881210,362720,0,0,0,447350,358760,0,0,0,966640,792570,0,1426900,866360
Ruminococcaceae sp.,COG0441,0,0,0,0,0,0,0,0,0,1125800,1019700,0,0,0,1794800,0,0,1043500,1157600
Ruminococcaceae sp.,COG0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073300,1122000,0,460470,0
Ruminococcaceae sp.,COG0448,0,0,0,0,727810,3400600,0,6134500,182760,15226300,9480200,8032500,4703400,5699400,12832800,19575900,12396900,8165300,7335900
Ruminococcaceae sp.,COG0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349490,0,0,376180
Ruminococcaceae sp.,COG0459,0,0,0,0,0,377260,0,1039400,518970,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0461,0,0,0,0,0,0,0,0,0,433830,0,419900,0,420200,1001300,902310,0,466530,333900
Ruminococcaceae sp.,COG0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476420,0,0,0
Ruminococcaceae sp.,COG0473,0,0,0,0,0,0,0,0,0,2481400,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0480,6337200,705140,1797780,1100100,571340,246990,504490,0,738770,7009500,5016200,2729700,1011500,5284800,11681000,7922900,2708600,4844700,5727800
Ruminococcaceae sp.,COG0492,0,0,0,0,0,0,0,0,0,106410,635020,481530,391370,0,0,720500,0,0,0
Ruminococcaceae sp.,COG0493,0,0,0,0,0,0,0,0,0,381200,436150,0,0,0,0,1185800,0,0,0
Ruminococcaceae sp.,COG0495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268050,0,0,0
Ruminococcaceae sp.,COG0510,0,0,0,289770,0,0,0,0,0,508880,535400,428690,0,420730,933990,1005800,456960,0,922120
Ruminococcaceae sp.,COG0511,0,0,0,0,0,0,0,0,0,724010,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0516,0,0,0,0,0,540290,0,0,1902800,553170,1052700,0,524270,871650,3680700,3483800,427110,828680,1100500
Ruminococcaceae sp.,COG0519,0,0,0,0,0,11315000,3302900,0,3230000,0,918710,356610,492400,0,0,0,533020,249540,0
Ruminococcaceae sp.,COG0522,0,0,0,0,0,0,81851,0,134250,3013300,2098200,0,510500,828740,1812400,2610400,298330,0,0
Ruminococcaceae sp.,COG0524,1112600,797210,3423500,2079100,1442400,4929700,0,1800900,3156200,6305200,6720600,6708500,2979700,5084700,19097000,11694000,7211800,10883000,9819700
Ruminococcaceae sp.,COG0525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0527,0,0,0,0,0,0,0,0,0,967360,1338000,0,0,0,1654200,1233600,0,0,1301600
Ruminococcaceae sp.,COG0537,0,0,0,0,0,0,0,0,0,0,0,385330,0,183780,256450,567280,908230,353200,498390
Ruminococcaceae sp.,COG0539,0,0,0,790760,0,0,0,0,0,0,0,0,0,516350,4023200,0,0,0,1813700
Ruminococcaceae sp.,COG0540,0,0,0,0,0,0,0,0,0,8543700,0,0,0,9334700,0,0,0,0,22295000
Ruminococcaceae sp.,COG0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595520,0,0,0
Ruminococcaceae sp.,COG0544,0,651550,1797100,1158200,4774900,0,0,2358100,0,2046700,998160,1907900,992710,1955000,4891000,5148800,1584500,0,3713000
Ruminococcaceae sp.,COG0563,0,0,0,0,0,0,0,0,0,0,0,364030,0,364860,879190,0,0,0,0
Ruminococcaceae sp.,COG0574,0,1696500,2561800,0,0,0,0,0,0,3628800,1569600,3404100,1552100,2227600,3267000,3622500,3019400,0,3381700
Ruminococcaceae sp.,COG0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG0652,0,0,0,0,0,0,0,0,0,0,479890,0,0,0,0,1003300,614350,474760,798230
Ruminococcaceae sp.,COG0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67217,0,0,0
Ruminococcaceae sp.,COG0674,2082200,1570800,637390,893040,1679400,0,136440,521070,1666100,15922000,17908000,11041000,5786600,8694600,11303000,28353000,14405000,5492800,15658000
Ruminococcaceae sp.,COG0680,0,0,0,0,844930,0,0,0,0,0,0,0,0,0,0,0,0,2610300,496500
Ruminococcaceae sp.,COG0696,0,0,0,0,0,0,0,0,0,230010,0,0,0,0,1692200,0,0,0,0
Ruminococcaceae sp.,COG0698,3666100,0,0,0,0,0,0,0,0,0,0,0,0,0,672480,498770,0,0,429630
Ruminococcaceae sp.,COG0711,0,0,0,0,0,0,1110200,0,1909500,1166900,813820,962970,870830,1038800,1255500,2943200,0,0,1017700
Ruminococcaceae sp.,COG0737,4671700,2436100,4889800,6170100,2208800,6569900,2102800,787800,4999700,44340000,43576000,29793000,17966000,20687000,45163000,63530000,47035000,18116000,42731000
Ruminococcaceae sp.,COG0740,0,0,0,0,0,0,0,0,0,361760,341020,193010,0,0,0,345130,577460,0,2321000
Ruminococcaceae sp.,COG0760,0,0,0,0,575770,0,0,0,0,1430600,1055100,1797200,662880,1582600,2359500,2908000,2204300,1136500,1982200
Ruminococcaceae sp.,COG0776,959910,0,0,0,2767500,199200,0,0,0,12661000,11261000,5758100,3203100,5787600,1590800,24289000,9540600,0,2246400
Ruminococcaceae sp.,COG0778,0,0,0,0,0,0,0,0,0,0,553370,0,0,0,737920,0,228120,0,0
Ruminococcaceae sp.,COG0800,0,1023800,1051900,0,0,0,0,0,0,7997200,4057800,5207700,3869200,4281700,4565200,10637000,7224200,3395300,9791700
Ruminococcaceae sp.,COG0822,668960,1525600,0,0,0,0,852660,0,472090,3903800,5329400,4645200,2650600,4668600,9943100,11067000,9405400,12791000,2642800
Ruminococcaceae sp.,COG0834,0,0,0,0,0,0,0,0,0,2426610,952700,2093030,1069160,2327530,1476450,1637700,0,0,1472400
Ruminococcaceae sp.,COG1012,5210400,0,0,7427300,0,0,0,0,0,10694000,971040,5295700,1407200,0,4225000,7837100,8332000,1574500,2566300
Ruminococcaceae sp.,COG1028,0,0,0,1282400,0,0,0,0,0,0,2182300,1497700,0,0,3790500,2601200,2287000,914620,0
Ruminococcaceae sp.,COG1070,0,0,0,0,0,0,0,0,0,270350,249520,0,0,246470,0,489830,235510,0,0
Ruminococcaceae sp.,COG1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225010
Ruminococcaceae sp.,COG1087,0,0,0,0,0,0,0,0,0,1362900,0,0,0,717080,0,0,0,0,0
Ruminococcaceae sp.,COG1167,0,0,0,0,0,0,0,618720,0,0,0,0,0,0,418670,0,0,4129900,3882400
Ruminococcaceae sp.,COG1171,0,0,0,0,0,0,0,0,0,0,394240,0,0,0,0,745620,590970,0,0
Ruminococcaceae sp.,COG1185,0,550420,0,0,0,0,0,0,0,935710,0,657900,0,116690,1623700,1244900,0,1300900,1780000
Ruminococcaceae sp.,COG1210,0,0,0,0,0,0,0,0,0,310110,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG1251,0,0,0,0,0,0,0,0,1745300,1808900,810990,862080,0,0,1724700,497210,636820,1016900,1224500
Ruminococcaceae sp.,COG1274,0,0,0,0,0,3300300,0,0,157970,9802500,9854200,6938000,3000100,5969700,16249000,13203000,6468900,5226400,7649300
Ruminococcaceae sp.,COG1299,0,0,0,0,0,0,0,583120,1365500,4253200,2860300,2434800,0,1849400,5630600,5711900,2666300,2625100,3775000
Ruminococcaceae sp.,COG1302,0,0,0,0,363490,280180,0,457500,0,0,0,321400,0,0,1077800,665320,0,0,447320
Ruminococcaceae sp.,COG1312,0,772390,1426700,0,0,0,1556800,2325000,2545000,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG1394,0,0,0,0,0,0,0,0,0,383750,478160,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG1404,0,0,0,0,0,0,0,0,0,3245700,4093000,3201000,1416900,2249200,3234400,3851600,4868400,1673600,3395400
Ruminococcaceae sp.,COG1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588210,0
Ruminococcaceae sp.,COG1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337500,0,380150,0,0
Ruminococcaceae sp.,COG1520,0,0,0,0,0,0,0,0,0,623990,0,632280,0,646840,1077900,1638800,0,1498700,0
Ruminococcaceae sp.,COG1522,0,0,0,0,0,0,0,0,0,3000500,1702700,0,0,0,1840700,1952700,0,1270000,744290
Ruminococcaceae sp.,COG1544,0,0,0,0,0,0,0,0,0,949880,0,0,0,0,436580,0,0,0,0
Ruminococcaceae sp.,COG1554,0,0,0,0,0,0,313010,0,0,0,0,374190,279490,0,173310,2857200,0,672400,497300
Ruminococcaceae sp.,COG1592,375720,932680,1003800,2166630,4397200,12257400,1592100,10094000,3546200,12106900,4009900,7700700,3727180,5827200,16569600,13039100,8304700,22648400,8981400
Ruminococcaceae sp.,COG1841,0,0,0,0,0,0,0,0,0,7457500,6022000,5442300,3153600,3890100,7407500,17366000,8111700,3698300,3877100
Ruminococcaceae sp.,COG1862,695940,0,0,819510,0,0,0,0,0,3418300,3455100,3433900,0,0,4838900,4958600,2191100,3099000,3498100
Ruminococcaceae sp.,COG1882,28119000,171200000,97326000,143360000,37810000,27451000,21829000,61825000,611060000,29382000,58354000,8693300,12805000,744090,15058000,23775000,96815000,130400000,108520000
Ruminococcaceae sp.,COG1894,0,0,0,0,0,0,0,0,0,0,123370,0,0,200960,239460,387240,0,173390,0
Ruminococcaceae sp.,COG1904,0,0,1131000,168540,221260,0,0,0,1237000,2997800,3049500,2210800,1083600,1476100,11622000,5426900,2662800,3746600,2689000
Ruminococcaceae sp.,COG1925,0,1206700,1771300,1147900,1458200,3008800,0,1525300,821720,6905400,8801900,7769800,3532400,3366100,26649100,12949400,5817600,9407800,6745700
Ruminococcaceae sp.,COG1932,0,0,772230,0,3676600,0,0,0,0,1026600,936790,1657800,0,0,6479500,2761800,702250,3029400,1299000
Ruminococcaceae sp.,COG2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422700,377600,0,0,0
Ruminococcaceae sp.,COG2344,0,0,0,0,0,0,0,0,0,0,426380,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG2407,515210,0,0,0,0,0,1245300,0,3868200,1829000,2375600,1939300,0,1865000,3741700,4621000,2960200,1781900,2980800
Ruminococcaceae sp.,COG2721,0,0,0,162370,0,0,0,270880,0,643600,384250,474110,274470,475680,370580,1176700,465020,0,576470
Ruminococcaceae sp.,COG2730,0,0,505550,0,0,431350,0,0,0,530210,0,869400,507400,1405000,2289900,1028000,959310,1642200,753730
Ruminococcaceae sp.,COG2755,2369200,10450100,10528700,5926600,1219140,4176400,558330,25716533,6283300,60412500,37190000,31811790,25465790,25726630,97934320,76380450,52808400,92026850,48956000
Ruminococcaceae sp.,COG2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386110,0
Ruminococcaceae sp.,COG3118,0,0,0,0,0,0,0,0,0,875460,0,781520,455320,714210,0,0,0,0,411140
Ruminococcaceae sp.,COG3266,6569200,3335700,3959400,2390700,3318300,8195124,787730,7131150,7963100,40768520,32322980,38330120,26702000,24357030,61388200,52119000,43818330,47645000,47417000
Ruminococcaceae sp.,COG3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302550,345740,0,0,0
Ruminococcaceae sp.,COG3401,0,387030,0,976800,0,0,0,0,0,8084400,1198600,1238900,811460,715570,5801200,3094500,699020,1107200,1570300
Ruminococcaceae sp.,COG3411,0,0,0,0,0,0,0,0,0,681510,0,805300,524750,667850,1260200,1150500,0,0,1030500
Ruminococcaceae sp.,COG3437,2044400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG3507,0,0,0,0,0,0,0,0,0,0,0,0,0,574260,0,0,0,761300,0
Ruminococcaceae sp.,COG3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG3590,0,0,0,0,0,0,0,0,0,949380,0,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG3835,109520,0,0,0,0,401080,0,0,0,1007200,878550,0,0,0,1748800,0,1249700,515450,722700
Ruminococcaceae sp.,COG3842,0,0,0,0,0,0,0,0,0,9189200,5127900,4725800,2280300,3393900,6086900,9337500,3271800,3757700,7474600
Ruminococcaceae sp.,COG3866,4144600,0,602180,810680,569250,424840,812230,3109735,3514800,8370860,6492200,3081710,3032000,2679170,9916360,12965860,5009380,6364400,4252670
Ruminococcaceae sp.,COG3958,0,0,0,0,0,0,0,0,0,0,269870,0,0,0,0,0,0,0,0
Ruminococcaceae sp.,COG3968,626110,0,378440,221380,0,300130,2190500,1260500,0,12225000,9551300,7774700,8205700,4500600,16477000,28879000,6365000,4312200,17522000
Ruminococcaceae sp.,COG4099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422700,377600,0,0,0
Ruminococcaceae sp.,COG4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062800,0,0,0
Ruminococcaceae sp.,COG4225,0,0,0,0,0,0,0,0,0,789610,0,0,0,696260,0,1347900,0,0,0
Ruminococcaceae sp.,COG4231,0,0,0,0,0,0,43943,0,0,926650,0,0,0,53935,525980,0,0,0,0
Ruminococcaceae sp.,COG4677,0,0,0,0,0,0,0,0,0,636800,0,0,644220,0,0,0,785570,0,0
